pchembl_value,canonical_smiles
5.3,COC(=O)[C@H]1C[C@@H]1[C@H](NS(=O)(=O)c1ccccc1)c1ccccc1
6.1,COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2CO/N=C\C[C@@H]2C=C[C@H](OC(C)=O)[C@H](COC(C)=O)O2)cc1
5.0,CN1CC[C@]2(C)c3cc(O)ccc3N(C)[C@@H]12
4.8,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1
4.9,COc1ccc(Oc2ncc3nc(CCc4ccccc4)c(=O)n(CCC#N)c3n2)cc1
5.7,O=C(c1ccncc1)N1CCC2(CC1)CN(c1ccccn1)C2
6.0,COc1ccccc1CNc1ccnc(-c2c(C)noc2C)n1
5.3,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O
5.4,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12
6.9,C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)c1ccccc1)c1ccccc1
6.0,O=C(O)C[C@H]1OCC=C2CN3CC[C@]45c6ccccc6N[C@@H]4[C@H]1[C@H]2C[C@H]35
5.4,C(=C\c1ccccc1)\C=N\c1ccc2c(c1)Cc1ccccc1-2
5.2,Nc1ccc(/N=N\c2ccc(-c3ccc(O)cc3)cc2)c2ccc(S(=O)(=O)O)cc12
5.4,C[C@@H](C(=O)N[C@@H](CO)Cc1ccccc1)[C@H]1C[C@]1(C)[C@H](NC(=O)OCc1ccccc1)c1ccccc1
5.1,Cc1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1
5.5,COc1ccc(-c2cc(=O)c3ccc(O)cc3o2)cc1
4.9,CNc1cc(-c2ccccc2C)ncn1
5.8,O=S(=O)(c1ccccc1)N1CCC2(CCCN(c3ccccc3)C2)CC1
4.9,CN(C)C(=O)c1ccc(-c2ccc3ncnc(NCc4ccccc4)c3c2)cc1
5.2,COC(=O)N1CCC2(CC1)CN(c1ccccc1)C2
5.4,O=C1C(O)=C(C(C2=C(O)C(=O)c3ccccc3C2=O)c2ccc(Cl)cc2)C(=O)c2ccccc21
7.2,COCCCC/C(=N/OCCN)c1ccc(C(F)(F)F)cc1
5.6,CO[C@@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)/C(=N/[C@H]2CC[C@H](O)O[C@@H]2C)C=C(NC(=O)/C(C)=C\C(=O)[C@@H]2C[C@@H]2[C@@H](O)[C@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
5.3,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@H]2CC[C@]2(C)C(=O)CC[C@H]32)C1
4.7,Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1
5.0,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
5.5,Nc1c(S(N)(=O)=O)cc(S(N)(=O)=O)cc1S(N)(=O)=O
4.9,CNc1ncnc2ccc(-c3cccc(OC)c3)cc12
4.6,CCC/C=C(\CCC)C(NS(=O)(=O)CC12CCC(CC1=O)C2(C)C)c1ccc(C(=O)OC)cc1
5.1,CSC(=N)NCCC[C@@H](N)C(=O)O
4.4,O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc2n1Cc1ccc(F)cc1
4.8,CC(C)(C)NC[C@@H](O)COc1cccc2[nH]c(C#N)cc12
4.8,COc1cc([C@@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@H]4O)ccc3O[C@H]2CO)ccc1O
5.1,Cc1cccc(CNc2nc(-c3ccoc3)nc3ccccc23)c1
5.7,Nc1nc(SCC(=O)c2ccc(Br)cc2)c2nc[nH]c2n1
5.5,COc1ccccc1CNc1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12
4.8,CCNc1ncc2ncc(=O)n(Cc3ccc(F)cc3)c2n1
5.7,CN(C)c1ncc2ncc(=O)n(CCc3ccccc3)c2n1
5.1,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4ccc(OC)c(Br)c4)c3C[C@H]2CN1C(=O)c1ccccc1
5.1,COc1cccc(Cn2c(=O)c(CCc3ccccc3)nc3cnc(N4CCN(C)CC4)nc32)c1
5.9,COc1ccccc1CCn1c(=O)c(-c2ccc(F)c(F)c2)nc2cncnc21
7.0,COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2COC(=O)CC/C(C)=N\O[C@@H](C)c2cc(-c3c(C)cc(C)cc3C)no2)cc1
5.1,COC(=O)C1=C(C)N(Cc2ccccc2)[C@]23O[C@](C(=O)OC)(C(=O)N2C1c1ccccc1)C1C(=O)N(C)C(=O)C13
5.1,Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21
5.4,COc1ccccc1CNc1ccnc(-c2ccccc2C(F)(F)F)n1
4.4,COCCn1c(C(=O)N2CCCC2)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccc(OC)cc3)(C(=O)OC)[C@@H]21
5.1,COc1ccc2[nH]cc(CCNc3cc(-c4ccc5c(c4)OCO5)ncn3)c2c1
5.8,COc1ccc(Oc2ncc3nc(CCc4ccccc4)c(=O)n(C4CC4)c3n2)cc1
6.9,O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(C(F)(F)F)ccc1O
6.5,c1cncc(CNc2ccnc(-c3cccnc3)n2)c1
5.5,COc1ccc2[nH]cc(CCNc3cc(-c4ccccc4OC)ncn3)c2c1
4.7,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(CCSCCO)c3C[C@H]2CN1C(=O)c1ccccc1
5.0,OCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1
5.7,CN(C)CCN1C(=O)CC[C@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H]1CC[C@]2(C)O
5.7,CN(C)c1ccc(-c2cc(Nc3ccc(F)cc3)ncn2)cc1
4.9,COc1cccc(Nc2ncc3nc(-c4ccccc4)c(=O)n(C4CC4)c3n2)c1
5.1,NC[C@@H]1O[C@H](C23CC4CC(CC(C4)C2)C3)Cc2c1ccc(O)c2O
6.7,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1
4.4,COC(=O)N1CCC[C@@]2(CCN(c3ccccn3)C2)C1
5.0,COc1ccc2c(OC)c3ccoc3nc2c1OC
4.5,N[C@H](C(=O)O)C1[C@H](C(=O)O)[C@H]1C(=O)O
5.6,COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2COC(=O)CC/C(C)=N\O[C@@H](C)c2cn([C@H]3COC[C@H]3O)nn2)cc1
5.4,NNC(=O)CCSc1ccccc1
5.5,COC(=O)C/C=C\[C@@H](C)[C@@H](/C=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1)NS(=O)(=O)c1ccc(C)cc1
4.5,C[Se]C[C@@H](N)C(=O)O
4.4,CCNc1ncc2nc(-c3ccccc3)c(=O)n(Cc3cccc(OC)c3)c2n1
7.2,O=c1c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc2n1CCc1ccccc1
4.9,COc1ccc(CNc2ncncc2-c2ccccc2CN(C)C)c(OC)c1
4.8,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4nc5ccccc5[nH]4)c3C[C@H]2CN1C(=O)c1ccccc1
6.1,CC(=O)c1ccc(C2C=CC(Oc3ccc(-c4ccccc4)cc3)C(CO)O2)cc1
4.5,Cc1nc2cnc(Oc3cccc(Cl)c3)nc2n(Cc2ccc(F)cc2)c1=O
5.9,CCOC(=O)[C@]1(C(NC(=O)OC)c2ccccc2)CCCC1=O
5.3,Sc1c2ncnc-2ncn1CCSc1[nH]cnc2ncnc1-2
6.5,CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccco1)c1ccc(Cl)cc1
4.8,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC
4.4,COc1ccccc1CNc1ccnc(-c2ccc(C(=O)N(C)C)cc2)n1
5.1,CCCN(CCC)C[C@@H]1CCCCN1CCNC(=O)N1c2ccccc2C(=O)Nc2cccnc21
5.4,O=C(OC[C@@H](O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
4.4,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCSCCO)c3C[C@H]2CN1C(=O)c1ccccc1
5.7,COc1ccc2[nH]cc(CCNc3nc(-c4cccc(NS(C)(=O)=O)c4)nc4ccccc34)c2c1
4.5,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](CO)Cc1ccc(O)cc1
4.9,OC[C@@H](O)COc1cccc2ccccc12
5.6,CN(C)[C@H]1C(O)=C(C(=O)NCN2CCCC2)C(=O)[C@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
8.49,OC[C@@H]1O[C@@H](O)[C@H](/N=C\c2ccc3c(c2)OCO3)[C@@H](O)[C@@H]1O
5.8,COc1ccc(CNc2cc(-c3ccccc3C)ncn2)c(OC)c1
4.5,O=C1Nc2ccc(I)cc2/C1=C/c1cc(Br)c(O)c(Br)c1
4.5,CC(C)C[C@@H](CC(=O)N[C@H](CC(=O)N[C@@H]1CCCC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(=O)O)CC(=O)O)CC(C)C)C(C)C)NC(=O)[C@@H]1CNCC[C@H]1N
7.2,Cc1c2cccc(Sc3ccccc3)c2c2c3c(cccc13)[S+](c1ccccc1)C2
6.2,O=C1c2ccccc2C(=O)N1CCCSc1ccccc1
4.4,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(=O)N1CCC[C@H]1CO)C(C)C
5.4,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O
4.9,O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc2n1-c1ccccc1
4.5,COc1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(Cc3cccs3)c2n1
4.6,Clc1cccc(N2CCNCC2)c1
8.2,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O.CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O.c1ccc(CNCCNCc2ccccc2)cc1
4.4,CNc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(NC)n1
5.2,C=C(C)CNCC(=C)C.Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
4.7,CN(C)c1ccc(-c2nc(N(C)Cc3ccco3)c3ccccc3n2)cc1
5.6,COCCNc1ncnc2ccc(-c3cccc(OC)c3)cc12
5.0,Cc1noc(C)c1-c1nc(NCc2cccnc2)c2ccccc2n1
5.5,Cc1cc(OCc2nc(N)nc(N)c2-c2ccc(Cl)c(Cl)c2)ccc1[N+](=O)[O-]
5.0,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
5.3,Cc1noc(C)c1-c1ccc2ncnc(NC3CC3)c2c1
6.3,O=C(c1cnccn1)N1CCC2(CCCN(c3ccccc3)C2)CC1
5.3,Cc1cc(CNC(=O)[C@H](C)[C@H]2C[C@]2(C)[C@H](NC(=O)OCc2ccccc2)c2ccccc2)nn1C
5.3,COc1ccccc1-c1ccc2ncnc(Nc3ccccc3)c2c1
4.4,N#Cc1cccc(-c2cncnc2-n2ccnc2)c1
4.8,O=C(Nc1cccc(F)c1)N1CC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1
4.4,COCC(=O)N1CCC[C@@]2(CCN(C(=O)Nc3cccc(C#N)c3)C2)C1
8.1,FC(F)(F)c1ccccc1-c1ccc2ncnc(NCc3cccnc3)c2c1
5.0,COc1ccccc1CNc1nc(-c2ccc(N(C)C)cc2)nc2ccccc12
5.3,O=C(N[C@@H](Cc1ccccc1)C(=O)CCl)OCc1ccccc1
7.9,C=C(C)C(O)/C=C/c1cccc(OC)c1
4.8,O=c1c(-c2cccc(F)c2)nc2cncnc2n1-c1ccccc1
4.4,Cn1c(=O)c(-c2ccccc2)nc2cnc(OCc3ccccc3)nc21
5.1,CN1C(C)(C)CCCC1(C)C.O=C(O)C(O)C(O)C(=O)O
4.4,COC(=O)N1CCC[C@@]2(CCN(C(c3ccccc3)c3ccccc3)C2)C1
4.5,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(Cl)c(C(F)(F)F)c4)c3C[C@H]2CN1C(=O)c1ccccc1
6.4,COC(=O)C/C=C\[C@@H](C)[C@@H](/C=N\OC[C@@H]1O[C@H](c2ccccc2)C=C[C@@H]1Oc1ccc(OC)cc1)NS(=O)(=O)c1ccc(C)cc1
5.2,CCCn1c(=O)c(C)cn2nc(N)nc12
6.4,C=CCOC(=O)C(C(C)=O)C(NC(=O)OC)c1cccs1
4.8,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC
5.2,N#Cc1cccc(-c2nc(NCc3ccccc3)c3ccccc3n2)c1
4.5,N[C@H](CCCC(=O)O)C(=O)O
5.6,O=C(NC1(C(=O)O)CCCC1)c1ccccc1
4.5,N=C(C[C@@H](O)COc1ccccc1-c1ccccc1)N1CCCCC1
5.0,O=C(NCc1cccc2ccccc12)[C@H]1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1
5.6,CCOC(=O)CCN1C(=O)[C@H]2[C@@H]3[C@H](O)[C@H](O)CC(=O)[C@H]3CC[C@H]2C1=O
8.0,COc1cc2c(cc1OC)C(CCN)=NCC2
5.0,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
4.4,CN(C)C(=O)c1ccc(-c2nc(Nc3ccncc3)c3ccccc3n2)cc1
5.1,N=C(N)NC(=N)Nc1ccccc1.Sc1nc2ccccc2s1
5.0,CCNc1ncc2nc(CCc3ccccc3)c(=O)n(CCOC)c2n1
7.9,COc1cccc([C@@H]2Oc3ccc(OC)cc3/C(=N/O[C@@H](C)CN3CCCCc4nc(C)c(C)cc43)[C@@H]2O)c1
6.1,CN(C)c1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(Cc3cccs3)c2n1
5.0,CN(Cc1ccco1)c1cc(-c2ccccc2C(F)(F)F)ncn1
4.4,COc1ccc(-n2c(=O)c(-c3cccc(Cl)c3)nc3cncnc32)cc1
6.0,NC[C@@H]1O[C@H](c2ccccc2)Cc2c1ccc(O)c2O
4.7,COC(=O)N1CCC2(CCCN(Cc3nccs3)C2)CC1
5.8,COc1ccc(CNc2ccnc(-c3c(C)noc3C)n2)c(OC)c1
5.2,CC(=O)c1ccc(O)c(CN(C2CCCCC2)C2CCCCC2)c1O
6.9,Cn1ncc2c(NCCc3ccccc3)nc(Cl)nc21
5.6,CC[C@H](c1ccccc1)c1cc(C(C)(C)C)cc(C(C)(C)C)c1O
4.8,CC(C)C[C@@H](CC(=O)N[C@@H](CCCN)CC(=O)N[C@@H]1CCNC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(=O)O)CC(=O)O)CC(C)C)NC(=O)[C@@H]1CCCC[C@H]1N
5.9,NCCSC(c1ccccc1)c1ccccc1
5.5,C/C(=C(/CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N
5.1,Cc1ccccc1-c1cc(-n2ccnc2)ncn1
5.4,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12
5.8,Oc1cccnc1CN1CCCCC1
7.1,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1
4.4,COc1cccc(Cn2c(=O)c(-c3ccccc3)nc3cnc(OC)nc32)c1
6.7,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1
5.0,COCCNc1ncnc2ccc(-c3ccccc3C)cc12
4.4,c1ncc(-c2ccoc2)c(NC2CC2)n1
4.7,CC(C)NC[C@H](O)c1ccc(O)c(O)c1
5.0,Cc1cccc(CNc2ccnc(-c3ccoc3)n2)c1
4.4,COCCn1c(=O)c(C)nc2cnc(Oc3ccc(OC)cc3)nc21
5.0,COc1ccccc1CNc1ccnc(-c2ccc(N(C)C)cc2)n1
4.4,CCC/C=C(\CCC)C(NP(=O)(c1ccccc1)c1ccccc1)c1ccc(C(F)(F)F)cc1
6.1,CN(C)CCCN1c2ccc(O)cc2Sc2ccc(Cl)cc21
5.0,CCN(CC)CCC[C@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12.Cl.Cl.O.O
5.2,Cc1cccc(CNc2ncncc2-c2cccc(NS(C)(=O)=O)c2)c1
5.6,Cl/C(=N\c1cccc2ccccc12)N(c1ccccc1)c1ccccc1
4.7,COCCn1c(=O)c(C)nc2cnc(Oc3cccc(Cl)c3)nc21
5.9,COc1cccc(Cn2c(=O)c(-c3ccc(Cl)cc3)nc3cnc(OC)nc32)c1
7.6,COCC(=O)N1CCC2(CCN(Cc3ccncc3)CC2)CC1
6.5,CCNc1ncc2nc(C)c(=O)n(CCc3ccccc3)c2n1
5.3,c1cncc(CNc2ncncc2-c2ccoc2)c1
5.6,C[C@@H](C(=O)NCc1ccccn1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1
5.7,Cc1ccccc1-c1ccc2ncnc(-n3ccnc3)c2c1
5.5,Oc1ccccc1C(Sc1nc2ccccc2s1)Sc1nc2ccccc2s1
4.7,c1nc(NC2CC2)c2cc(-c3ccoc3)ccc2n1
5.6,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(O)c(CN4CCN(C)CC4)c3)c2c1
5.5,Cn1c(=O)c2c(nc(C(=N)SCC(=O)O)n2C)n(C)c1=O
5.1,Cc1cccc(CNc2ccnc(-c3ccc(N(C)C)cc3)n2)c1
4.8,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
5.2,N=C(N)SCC(=O)O
5.2,CCC1(C)CC(=O)NC(=O)C1
6.9,C[C@@H]1CCCN(CP(=O)(c2ccccc2)c2ccccc2)C1
5.4,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1
5.0,N#Cc1cccc(-c2nccc(NCc3ccccc3)n2)c1
7.5,c1ccc(SC(Sc2ccccc2)c2ccc3c(c2)OCO3)cc1
4.9,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4c(CO)ncc(C)c4O)c3C[C@H]2CN1C(=O)c1ccccc1
4.7,Cc1ccccc1-c1nc(N(C)C)c2ccccc2n1
5.8,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
4.9,c1ccc(-c2cccc(N3CC[C@@]4(CCCNC4)C3)c2)cc1
4.8,COc1ccc(-n2c(=O)c(-c3cccs3)nc3cncnc32)cc1
5.4,O=c1ccc2cc3ccoc3cc2o1
5.1,CC[C@@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@H]32
5.1,CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCC(C)C)[C@H]3CC[C@@H]2C1=O
5.4,CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(Cc4ccc5c(c4)OCO5)C(=O)[C@H]3CC[C@H]12
5.5,CCOC(=O)OCC1OC(c2ccccc2)C=CC1Oc1cccc(N(C)C)c1
5.2,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C[C@@H]1C(=O)c2ccccc2C(=O)[C@@H]1C
4.9,O=C(c1cnccn1)N1CCC[C@@]2(CCN(c3cccc(-c4ccccc4)c3)C2)C1
7.0,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1
6.3,CCCn1cnc2c(SCc3ccc(Cl)cc3)nc(N)nc21
5.5,CCCCCCCC1=CC2=CC(=O)C(C)(O)C(=O)C2=CN1CCCC
4.6,Cc1nc2cnc(N3CCNCC3)nc2n(C2CC2)c1=O
4.9,N#Cc1cccc(NC(=O)N2CC3(CCN(C(=O)Oc4ccccc4)CC3)C2)c1
4.5,COc1ccc(CNc2ncnc3ccc(-c4cccnc4)cc23)c(OC)c1
5.0,CCCCCCN(CCCCCC)C(=O)Cc1c(-c2ccc(Cl)cc2)[nH]c2ccc(Cl)cc12
5.5,CC(=O)Nc1ccc(C2NC(C(=O)O)CCC2C)cc1
5.9,C[C@@H](C(=O)NCc1ccc(S(C)(=O)=O)cc1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1
5.5,C[C@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1
6.1,Clc1cccc(Nc2nnc(-c3ccccc3)c3ccccc23)c1
7.1,C=COCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1
5.3,CCN(CC)C(=S)SSC(=S)N(CC)CC
5.5,COc1ccc(CNc2nc(-c3c(C)noc3C)nc3ccccc23)c(OC)c1
5.5,CC1CCC(C(=O)O)NC1c1cccc(N2CCOCC2)c1
5.3,c1cncc([C@H]2CCCCN2)c1
4.4,CCNc1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(Cc3ccc(F)cc3)c2n1
6.6,O=C(N/N=C\c1ccc2c(c1)CCC2)c1ccccc1O
4.7,C=C[C@H](N)CCC(=O)O
6.6,CC1CCC2C(=O)OC(COc3ccc(C(C)(C)C)cc3)CN2C1c1ccc(Br)cc1
5.5,Nc1cccc2cc(S(=O)(=O)Nc3ccc(C(=O)O)cc3)ccc12
6.8,CO/C(O)=C1\C(C)=NC(C)=C([N+](=O)[O-])[C@H]1c1ccccc1C(F)(F)F
4.7,COc1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1
4.9,O=C(c1csnn1)N1CCC2(CCCN(c3ncccn3)C2)CC1
5.4,COc1ccccc1-c1cc(N(C)Cc2ccco2)ncn1
5.8,C[C@@H](Cc1ccc(Cl)cc1Cl)NO.Cc1ccc(S(=O)(=O)O)cc1
5.1,COc1ccccc1CNc1ccnc(-c2ccoc2)n1
5.6,Cc1cccc(CN2CCN([C@@H](c3ccccc3)c3ccc(Cl)cc3)CC2)c1
4.9,CN(C)C(=O)c1ccc(-c2nccc(Nc3ccc(F)cc3)n2)cc1
5.4,CC1C=CCCOC1c1ccccc1
6.2,CN(Cc1ccco1)c1ccnc(-c2cccc(C#N)c2)n1
5.3,COc1ccc(/C=N\c2c(O)ccc3ccccc23)cc1OC
5.1,COc1ccc2[nH]c(=O)c3c(c2c1)OC(C)(C)C=C3
4.4,CN(C)c1ncc2nc(CCc3ccccc3)c(=O)n(-c3ccccc3)c2n1
5.9,CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccccc1)c1ccc(C(=O)OC)cc1
5.4,COc1ccccc1-c1cc(NCc2cccc(C)c2)ncn1
4.9,COc1cccc(Cn2c(=O)c(-c3cccc(F)c3)nc3cncnc32)c1
5.5,COc1ccccc1-c1cncnc1NCc1cccnc1
4.9,O=C(Nc1ccccc1)N1CCC2(CC1)CCN(C(=O)c1csnn1)CC2
5.0,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccc(O)cc45)c3C[C@H]2CN1C(=O)c1ccccc1
4.8,COc1ccc(CNc2ccnc(-c3cccc(NS(C)(=O)=O)c3)n2)c(OC)c1
5.1,COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1
4.8,c1ccc(-c2ccc(N3CCCC4(CCNCC4)C3)cc2)cc1
5.6,O=[N+]([O-])c1ccc(C2=Nn3c(nnc3-c3ccc(Cl)cc3)SC2)o1
4.4,COc1ccc(-n2c(=O)cnc3cnc(Oc4ccccc4)nc32)cc1
5.1,C[N+]1(C)C[C@@H](O)C[C@@H]1C(=O)[O-]
4.9,CCCC/C=C/C(NC(=O)c1ccc(C(=O)OC)cc1)c1ccccc1
4.9,COc1ccccc1CNc1cc(-c2ccoc2)ncn1
6.2,Nc1nc(N)c(/N=N\c2ccc(C(=O)O)c(O)c2)c(N)n1
4.8,COc1ccc(-n2c(=O)cnc3cnc(Oc4cccc(Cl)c4)nc32)cc1
4.7,CCNc1ncc2nc(-c3cccs3)c(=O)n(Cc3ccc(F)cc3)c2n1
5.8,COc1ccccc1-c1nccc(NC2CCNCC2)n1
5.9,Cn1cccc1C(=O)N1CCC2(CC1)CN(c1ccncc1)C2
5.4,Cc1ccc(C2=C(Cl)C(=O)C(c3ccc(C)cc3)=C(Cl)C2=O)cc1
5.9,O=c1cnc2cnc(Oc3ccccc3)nc2n1Cc1cccs1
8.1,CCS(=O)(=O)Nc1cccc(C(=C2CCCCC2)c2c[nH]cn2)c1
4.9,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
4.6,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1
5.5,COC(=O)c1ccc(C(NC(=O)c2ccco2)[C@]2(C)C[C@H]2C2CCCCC2)cc1
5.3,COc1ccccc1CNc1nc(-c2cccc(NS(C)(=O)=O)c2)nc2ccccc12
7.2,COc1ccccc1CNc1ncncc1-c1ccc(N(C)C)cc1
6.2,CC(C)=NO[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1
4.9,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1
5.1,c1ccc(Nc2cc(-c3ccoc3)ncn2)cc1
5.0,COC(=O)N1CCC2(CC1)CCN(c1ccccn1)CC2
5.5,NCCSCCc1ccccc1
5.1,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(OC(F)(F)F)cc4)c3C[C@H]2CN1C(=O)c1ccccc1
5.1,COc1cccc(-c2nccc(NCc3cccs3)n2)c1
4.8,CN(Cc1ccco1)c1ncncc1-c1cccc(NS(C)(=O)=O)c1
4.9,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(C(F)(F)F)nc4)c3C[C@H]2CN1C(=O)c1ccccc1
5.9,CN(Cc1cc(Cl)cc(Cl)c1O)Cc1c(O)ccc2ccccc12
7.7,CN1CCc2cc3c(cc2[C@@H]1[C@@H]1C(=O)Oc2c1ccc1c2OCO1)OCO3
5.3,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@@H]2C1
4.6,C#CCOC(=O)NC(/C=C/CCCC)c1ccccc1
4.7,CN1CCN(c2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(CCC#N)c3n2)CC1
5.4,COc1ccc2[nH]cc(CCNc3cc(-c4c(C)noc4C)ncn3)c2c1
5.1,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(O)c(OC)c4)c3C[C@H]2CN1C(=O)c1ccccc1
5.1,O=C(c1cnccn1)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1
