pchembl_value,canonical_smiles
4.4,CN1C(=O)c2ccccc2C(C(=O)O)C1c1cn(C)c2ccccc12
4.65,Cc1cc(C)c(NC(=O)C(C)Sc2nnc(-c3ccco3)n2-c2ccccc2)c(C)c1
4.7,O=C(/C=C/c1ccco1)Nc1ccc(Oc2ccccc2)cc1
5.15,COCCCNC(=O)/C=C/c1ccc(Cl)cc1
4.65,CC(=O)Nc1ccc(Nc2ncc([N+](=O)[O-])c(Nc3ccc(NC(C)=O)cc3)n2)cc1
4.7,COC(=O)N1CCC2(CCCN(C(=O)Nc3ccc(OC)cc3)C2)CC1
4.7,CS(=O)(=O)N1CCC2(CCCN(Cc3ccncc3)C2)CC1
4.4,N[C@H](C(=O)O)c1cccc(O)c1
5.1,COc1ccccc1NC(=O)CCN1C(=O)C2CC=C(Cl)CC2C1=O
4.5,CNCCCCCCCCSc1nc(C(C)C)ccc1C(=O)c1cccs1.O=C(O)CC(=O)O
5.5,CCOC(=O)c1cc2c(=O)n3ccccc3nc2n(CCOC)/c1=N\C(=O)C(C)(C)C
5.5,Cc1ccc(C(=O)COc2ccccc2C(=O)Nc2ccccc2)cc1
7.0,COCCN(CCOC)S(=O)(=O)c1ccc(C(=O)Nc2nc(C)c(C(C)=O)s2)cc1
6.8,Nc1cccc(OCc2nc(N)nc(N)c2-c2ccc(Cl)cc2)c1
5.1,COc1ccc(/C=C/C(=O)c2ccoc2)cc1
5.4,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1
4.85,Cc1cc(N2CCOCC2)ccc1/C=C1\SC(=O)N(C(C)C)C1=O
5.9,O=S(=O)(O)c1cc(/N=[N+](\[O-])c2cc(S(=O)(=O)O)c3ccccc3c2)cc2ccccc12
5.5,COc1ccc(OC)c(/C=N/NC(=O)c2csc3ccccc23)c1
4.65,Cc1cc(C)c2c(-n3cccc3)c(C(=O)NNS(=O)(=O)c3ccc(Cl)cc3)sc2n1
4.5,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC
5.9,COc1ccc2[nH]cc(CCNc3nc(-c4ccc(N(C)C)cc4)nc4ccccc34)c2c1
5.3,CN(C)C(=O)c1ccc(-c2cncnc2NCc2cccnc2)cc1
6.7,COc1cc(/C=C\C(=O)N2CCC=CC2=O)cc(OC)c1OC
5.45,O=C1N=C(N2CCC(Cc3ccccc3)CC2)S/C1=C/c1c[nH]nc1-c1ccccc1
5.55,CC(=O)OCc1nc2ccccc2s1
5.2,COc1cc(OC)nc(Oc2ccccc2C(=O)Oc2cccc(C)c2)n1
4.9,Nc1cccc2cnccc12
4.75,COc1ccccc1CN(Cc1cc2cc3c(cc2nc1O)OCCO3)Cc1nnnn1Cc1ccco1
5.2,CCOC(=O)N1CCN(C(=O)CSCc2ccc(Cl)cc2)CC1
6.1,COc1ccccc1CNc1nc(-c2ccccc2OC)nc2ccccc12
5.5,O=C(Nc1nnc(SCc2ccc(Cl)cc2)s1)c1ccco1
5.4,NNC(=O)c1ccc(OCc2nc3ccccc3[nH]2)cc1
5.5,NC(=O)Nc1n[nH]c(-c2ccccc2)n1
4.8,CC1=C(C(N)=O)C(c2ccccn2)n2nc(SCc3ccccc3Cl)nc2N1
4.5,O=C(CCc1ccccc1)NCc1cccnc1
4.65,CCOc1cc(/C=C2/C(=O)N(c3ccccc3)N=C2C)ccc1OC(=O)c1ccco1
4.5,Cc1cc(N)n(-c2ccccc2)n1
5.25,CC1=N/C(=C\c2ccc([N+](=O)[O-])cc2)C(=O)N1c1ccc(Br)c(C)c1
4.9,FC(F)(F)c1ccccc1-c1nccc(NCc2ccccc2)n1
4.8,Cn1cc(-c2nc3cnc(N4CCNCC4)nc3n(-c3ccccc3)c2=O)c2ccccc21
4.95,Cc1ccc(N2C(=O)C(Cl)=C(NCc3ccccc3)C2=O)c(C)c1
4.6,OCc1cc([C@@H](O)CNCCCCCCOCCCCc2ccccc2)ccc1O
6.5,CCCCn1c(SCC(=O)NC(C)(C)C)nnc1-c1ccco1
5.0,N/C(CSS(=O)(=O)O)=N\[C@@H]1C[C@H]2CC[C@@H]1C2
4.8,C/C(=N\NC(=O)C1CC1c1ccccc1)c1cccs1
6.6,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
6.0,c1ccc2nc(-c3ccncc3)ccc2c1
5.3,COc1ncc2nc(-c3cccs3)c(=O)n(Cc3cccs3)c2n1
5.3,CN(C)c1ncc2nc(-c3cccs3)c(=O)n(CCC#N)c2n1
4.6,COc1cccc(C2CC(C(F)(F)F)n3ncc(C(=O)NC(C)(C)C)c3N2)c1
5.35,CNc1ncc(C(=O)c2ccccc2)s1
6.4,Cc1[nH]c2ccccc2c1C(=O)/C=C/c1ccccc1
5.3,COC(=O)c1c(-n2c(C)cc(C=O)c2C)sc2c1CCCC2
7.9,O=C(O)CSc1ccccc1C(=O)O
5.2,CC(=O)c1cccc(NC(=S)NC(=O)CC(C)(C)C)c1
4.7,O=C(Cn1cccc1C(=O)c1ccccc1)NCc1cccs1
6.7,COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1
6.3,Fc1cccc(CSc2ncnc3c2ncn3[C@H]2CCCS2)c1
5.55,Cc1ccc(Cn2nc(-c3ccccc3)nc2-c2ccccc2)cc1
4.7,CN(C)C(=O)c1ccc(-c2cncnc2-n2ccnc2)cc1
5.5,S=C(S)NCCCn1ccnc1
5.5,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
5.4,Oc1ccc(-c2ccccc2)nn1
5.55,CCO/C(O)=C(/C=N/c1ccccc1)[N+](=O)[O-]
4.9,O=[N+]([O-])c1ccc(/C=N/N=C(/Nc2ccccn2)c2ccccn2)cc1
5.5,CN(C)c1ncc2nc(CCc3ccccc3)c(=O)n(C3CC3)c2n1
4.75,Cc1nnc(C)n1/N=C/c1cccs1
4.8,O=C1CN=C(c2cccs2)c2c(sc3c2CCCC3)N1
4.5,O=[N+]([O-])c1cc2nc(O)c(O)nc2cc1[N+](=O)[O-]
5.8,COc1ccc2c(=O)cc(-c3ccncc3)oc2c1OC
6.05,CS(=O)(=O)c1nc(-c2ccccc2)cc(-c2ccccc2)c1C#N
5.2,O=C(CN1CCc2ccccc21)NC(=O)NCc1ccco1
4.9,COC(=O)[C@H]1C[C@@H]1[C@H](NC(=O)c1cccnc1)c1ccccc1
5.3,CCc1c(O)oc2nnc(C)c-2c1C
4.4,O=C(O)[C@H]1CN(CCCP(=O)(O)O)CCN1
7.0,Cc1c2c(nc3ccccc13)-c1cccc(=O)n1C2
5.7,O=C(c1ccncc1)N1CCC2(CCCN(c3ncccn3)C2)CC1
4.9,Nn1nnc2ccccc21
5.4,Cc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)c1ccc2c(c1)OCO2
5.6,Nc1cc(S(N)(=O)=O)ccc1SSc1ccc(S(N)(=O)=O)cc1N
5.0,COc1ccc(CN2CCNCC2)c(OC)c1OC
5.8,Cc1ccc2nc(SCc3nnc(-c4ccccc4[N+](=O)[O-])o3)c(C#N)cc2c1
4.9,C[C@@H](C(=O)NCc1ccc(S(C)(=O)=O)cc1)[C@H]1C[C@]1(C)[C@H](NC(=O)OCc1ccccc1)c1ccccc1
4.7,O=c1c(-c2ccccc2)nc2cnc(N3CCNCC3)nc2n1Cc1ccc(F)cc1
4.8,CC(=O)Nc1ccc(C2=NN(CC#N)C(=O)SC2)cc1
5.85,N#Cc1ccc(-c2ccc(F)cc2)nc1Sc1ccc(F)cc1
4.6,COc1cccc(N2C(=O)NC(=O)/C(=C\NCc3ccc4c(c3)OCO4)C2=O)c1
5.5,COc1ccc(Oc2ncc3nc(-c4cccs4)c(=O)n(C)c3n2)cc1
5.1,CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1
4.6,COc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)Cc2c[nH]c3ccccc23)c2ccc(NC(C)=O)cc2)cc1OC
4.5,CC[C@H]1C(=O)OC[C@H]1Cc1cncn1C
5.85,O=C1c2ccccc2C2=Nc3ccccc3SC(c3ccccc3F)C12
4.8,CCc1ccc(C(=O)CN(C#N)c2nc(C)cc(C)n2)cc1
6.2,COc1ccccc1-c1ccc2ncnc(N3CCOCC3)c2c1
4.6,C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@H]1C[C@]1(C)[C@H](NC(=O)c1cnccn1)c1ccccc1
4.7,CN(C)C(=O)c1ccc(-c2nc(NC3CCNCC3)c3ccccc3n2)cc1
4.4,Cc1cc(/C=N\NC(=O)c2cccs2)c(C)n1-c1ccc2ncccc2c1
5.5,COCC(=O)N(C)c1nnc(-c2ccc([N+](=O)[O-])cc2)s1
4.65,CN(C)C(=O)c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1
5.35,COc1ccc(CNC(=O)Cc2csc(Nc3nc(S)nc4ccccc34)n2)cc1
9.1,CSc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2
5.55,Cc1ccc(Sc2nc(-c3ccccc3)ccc2C#N)cc1
4.8,CN(C)Cc1ccccc1-c1cc(Nc2ccccc2)ncn1
4.8,COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1
4.9,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1
6.0,COc1ccccc1-c1cc(N(C)Cc2ccco2)ncn1
4.5,COC(=O)[C@@H]1[C@@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O
4.5,O=C1CCCN1CC#CCN1CCCC1
4.5,COc1ccccc1N1CCN(C[C@@H]2CN3C(=O)N(C)c4ccccc4C3=N2)CC1
4.55,CNc1cnn(-c2ccccc2)c(=O)c1Cl
5.05,c1ccc(-c2n[nH]c(-c3ccccc3)c2-c2nc3ccccc3[nH]2)cc1
5.3,CC1(C)N=C(N)N=C(N)N1c1cccc(OCc2cccc([N+](=O)[O-])c2)c1
6.5,COc1ccccc1CCn1c(=O)c(-c2cccc(Cl)c2)nc2cncnc21
4.7,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
5.1,COc1ccc(-n2c(=O)c(C)nc3cnc(Oc4cccc(Cl)c4)nc32)cc1
4.4,O=C(O)COc1ccc(OCCNC[C@@H](O)COc2ccccc2)cc1
5.0,Cn1c(=O)cnc2cnc(Oc3ccccc3)nc21
4.8,O=c1sc2ccccc2n1CCCOc1ccccc1
4.85,Cc1csc(=S)n1-c1ccccc1
4.9,Cc1ccc(C(=O)NC(=S)Nc2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)cc1
5.7,COc1ccc(Oc2ncc3nc(-c4cccs4)c(=O)n(Cc4cccs4)c3n2)cc1
4.85,CCCCC(=O)Nc1cc(OCC)c(NC(=O)c2ccccc2[N+](=O)[O-])cc1OCC
4.9,O=C(Nc1ccccc1)OC[C@H](CN1CCCCC1)OC(=O)Nc1ccccc1
4.85,Cc1ccccc1C(=O)NC(NCc1ccco1)C(Cl)(Cl)Cl
5.75,N#Cc1cc(N)ccc1Sc1ccc(Cl)cc1
4.5,O=C1NC(c2cccc([N+](=O)[O-])c2)=CCN1c1ccccc1O
5.55,COc1ccc(NC(=O)c2ccc(-n3cccn3)nc2)c(OC)c1
4.95,CN(C)CCNC(=O)c1cc(Br)ccc1Cl
5.15,Cc1ccc(C(=O)NC(=S)Nc2ccccc2C(F)(F)F)cc1C
4.8,O=C(c1ccco1)N1CCC2(CCCN(Cc3ccncc3)C2)CC1
5.2,Cc1nc2ccccc2nc1-c1ccc(/N=[N+](\[O-])c2ccc(-c3nc4ccccc4nc3C)cc2)cc1
5.8,Cc1cc(C)nc(NC(=O)COc2ccc(Cl)cc2)c1
5.25,CCOc1cc(CNc2ccc3c(c2)OCCO3)cc(Br)c1OCC
6.7,Cn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(Oc3ccccc3)nc21
6.0,Oc1c(C(O)(c2ccccc2)c2ccc3ccccc3c2O)ccc2ccccc12
4.6,COCc1c(C(N)=O)nnn1-c1nonc1N
5.9,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
4.9,CN(C)c1ncc2nc(-c3ccccc3)c(=O)n(Cc3ccc(F)cc3)c2n1
5.4,CCCc1ccc(Oc2cc(C)nc(N3CCOCC3)n2)cc1
4.9,CN(C)Cc1ccccc1-c1cc(NC2CC2)ncn1
5.4,CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1.CS(=O)(=O)O
6.45,CCOC(=O)c1c(C)n(C)c2ccc(OC(=O)c3ccco3)cc12
4.5,CCCN(CCC)[C@@H]1CCc2cccc(O)c2C1
5.2,COC(=O)c1ccccc1/N=C/C1=C(O)c2c(C)nn(-c3ccccn3)c2CC1
5.5,O=c1c2cnn(-c3ccccc3)c2nnn1/N=C/c1cccnc1
5.4,O=c1c(-c2ccccc2)nc2cnc(Nc3ccccc3)nc2n1C[C@H]1CCCO1
5.0,NCCNC(=O)c1ccc(Cl)cc1
4.7,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(C(=O)O)O2
5.7,O=S(=O)(NCCNC/C=C\c1ccc(Br)cc1)c1cccc2cnccc12
5.7,COc1ccc(Oc2ncc3nc(-c4ccc(F)cc4)c(=O)n(CCC#N)c3n2)cc1
5.2,c1ccc2c(N3CCNCC3)nc(-c3ccoc3)nc2c1
5.7,COC(=O)c1ccc(CSc2nc3cc(Cl)ccc3s2)o1
5.9,CCCc1cc2c(cc1NC(=O)c1ccc(Br)cc1)OCO2
5.6,CCN(C(=O)CSc1nc2cc(C(=O)OC)ccc2c(=O)n1Cc1ccco1)c1cccc(C)c1
5.3,CCNc1ncc2ncc(=O)n(C)c2n1
5.05,COC(=O)c1cccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)c1
5.4,O=C(NCc1ccco1)c1cc(C(=O)C2CCCCC2)c[nH]1
4.5,CC1(COc2ccc(C[C@H]3SC(=O)NC3=O)cc2)CCCCC1
6.6,CS(=O)(=O)O.Cc1ccc2c(c1)c1c3n2CCN[C@H]3CCC1
6.5,CN(C)c1ccc(-c2nc(-n3ccnc3)c3ccccc3n2)cc1
5.4,COCCNC(=O)c1cc2c3ccccc3n(C)c2s1
5.5,CN(Cc1cccc2ccccc12)Cc1cccc2ccccc12
4.9,COc1ccc(OC)c2nc(O)c(CCNS(=O)(=O)c3ccc(C)cc3)cc12
4.55,COc1ccc(C2(C)NC(=O)N(CC(=O)Nc3ccc4c(c3)OCO4)C2=O)cc1OC
5.3,Cc1ccc(NS(=O)(=O)c2cc(C(=O)NCc3ccccn3)ccc2Cl)cc1
4.8,CN1[C@@H]2CC[C@H]1CC(O[C@@H](c1ccccc1)c1ccccc1N)C2
5.3,O=C(O)CNC(=O)c1ccccc1O
6.0,CCn1c(=O)c2nc(-c3ccccc3)[nH]c2n(CC)c1=O
4.9,Cn1cc(-c2nc3cnc(Oc4cccc(Cl)c4)nc3n(C3CC3)c2=O)c2ccccc21
4.9,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc(-c3csc(-c4ccccc4)n3)cc2)cc1
4.9,COc1cc(-c2ccc(/N=N\c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(OC)c2)ccc1/N=N\c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+]
4.5,Nc1nc(Nc2ccccc2)nc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
5.55,Clc1ccc(CSc2nnc(-c3sccc3-n3cccc3)o2)cc1
6.1,COc1ccc2nc3c(c([Si](C)(C)C(C)(C)C)c2c1)Cn1c-3cccc1=O
4.9,C[C@@H]1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23
4.85,Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)c3cccc(NC(=O)C(C)C)c3)cc2)cc1
5.1,CCNc1ncc2nc(-c3cn(C)c4ccccc34)c(=O)n(-c3ccc(OC)cc3)c2n1
6.15,CC(=O)c1[nH]c(C)c(C(C)=O)c1C
4.5,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O
5.35,CCOC(=O)C1C(=O)C=C(c2ccc(C)cc2)CC1c1ccco1
6.6,COc1cccc(-c2cc3nc(-c4ccccc4)cc(N4CCC5(CC4)OCCO5)n3n2)c1
5.2,CCN=C(Nc1cccc(F)c1)SC1CC(=O)N(c2ccc(OC)cc2)C1=O
5.55,O=C(N/N=C/c1c(Nc2cccc(C(F)(F)F)c2)nc2ccccn2c1=O)c1ccccc1
4.6,CC1=C(C(=O)OCc2ccccc2)C(c2ccc(Cl)cc2)NC(=O)N1CCCCCC(=O)O
5.35,O=C(c1ccc(COc2ccccc2Br)o1)N1CCN(c2ccccn2)CC1
4.75,CCCOc1ccc(C(=O)NNC(=S)NC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1
6.2,COc1ccccc1-c1nccc(NCc2cccc(C)c2)n1
5.6,CCCc1cc2c(cc1NC(=O)c1ccccc1Cl)OCO2
5.7,COc1cc(OC)c2c(c1)C(=O)c1cc(OC)cc(OC)c1C2=O
4.4,CN(C)CCN(C)CCc1ccc(Cl)c(Cl)c1
4.6,C[C@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)c(O)c1
6.6,COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cc1ccccc1
5.8,CN(C)c1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(C)c2n1
5.5,Cc1ccc(CNC(=O)CN2C(=O)COc3ccc(C)cc32)cc1
5.15,N#Cc1c(Cl)nc(SCc2ccccc2)nc1-c1ccccc1
4.6,CCOC(=O)c1sc2c(c1C)c(=O)c(C(=O)OCC)cn2CC
4.6,O=C(Cc1ccccc1)N[C@@H](Cc1ccccc1)c1nc2ccccc2[nH]1
5.7,Cc1nc2sc(C#N)c(N)c2c2c1CCCC2
4.6,Cc1noc(C)c1-c1ccc2ncnc(N3CCC(C(=O)O)CC3)c2c1
6.1,CC(C)CN(C)c1nc(N)c(C(=O)N=C(N)N)nc1Cl
5.6,c1ccc2nc(CC[C@@H]3CCCCN3)ccc2c1
4.9,O=S(=O)(NCCSCc1ccc(Cl)cc1Cl)c1ccc2c(c1)OCCO2
4.55,CC1(C)CC(=O)C(CCCN2C(=O)c3ccccc3C2=O)C(=O)C1
5.2,CCOC(=O)N1CCN(C(=O)c2ccc(Cl)c(S(=O)(=O)N3CCOCC3)c2)CC1
5.0,Cc1ccccc1NC(=O)c1cccc(Cn2cc(Br)c([N+](=O)[O-])n2)c1
5.0,Cc1nc2cnc(N3CCNCC3)nc2n(CCC#N)c1=O
4.55,COc1ccccc1NCc1nnc(SCC(=O)N/N=C/c2ccco2)n1-c1ccc(Cl)cc1Cl
4.55,COc1cc(/C=C/C(=O)Nc2ccccc2C(F)(F)F)cc(OC)c1OC
4.75,CCN=C(S)NNC(=O)c1cccc(Br)c1
4.9,FC(F)(F)c1ccccc1-c1cc(NCc2ccccc2)ncn1
5.1,CC1=C(C(N)=O)C(c2cccs2)n2nc(-c3cccc(Cl)c3)nc2N1
5.4,Cc1ccc(S(=O)(=O)/C=C\C#N)cc1
5.4,O=C(O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)c1nc2ccccc2s1
4.9,COc1cccc(OC)c1OCCNC[C@@H]1CSc2ccccc2O1
5.2,O=C(N/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(c4cccc(Oc5ccccc5)c4)C(=O)[C@H]3CC[C@@H]12)OCc1ccccc1
6.9,c1ccc(CNc2ncnc3ccc(-c4cccnc4)cc23)cc1
5.45,CCOc1cc(/C=C2/C(=O)N(c3ccccc3)N=C2C)ccc1OC(=O)c1cccs1
5.3,O=C(c1ccccc1)c1c[nH]c(C(=O)NCCCn2ccnc2)c1
4.9,N=C(N)Nc1nc(CCN2C(=O)c3ccccc3C2=O)cs1
4.85,CN(NC(=O)NN)c1ncc(C(F)(F)F)cc1Cl
5.4,N#Cc1c(O)nc(-c2ccccc2)nc1-c1ccccc1
5.4,CC[C@H](c1ccccc1)c1cc(C(C)(C)C)cc(C(C)(C)C)c1O
4.8,COc1ccc(CNC(=O)C2CC(c3cccc([N+](=O)[O-])c3)=NO2)cc1
4.75,CSCC[C@H](NC(=O)c1nn(C)c(=O)c2ccccc12)c1nc2ccccc2[nH]1
4.8,CCCCCCCCC[n+]1cccc2c3ccccc3ccc21.[Br-]
5.8,COc1ccccc1CCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cncnc21
4.5,COc1ccc(-c2nc3cnc(N4CCNCC4)nc3n(Cc3cccc(OC)c3)c2=O)cc1
5.5,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O
6.0,c1ccc2sc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc2c1
7.0,N#Cc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1
5.6,Cc1noc(C)c1-c1ccc2ncnc(N(C)Cc3ccco3)c2c1
4.95,N=C(NOC(=O)Cc1ccc(Cl)cc1)c1cccnc1
4.85,CC(=O)Nc1c(C)nn(-c2ccc(C)c(C)c2)c1C
4.85,CC(C)(C)C(=O)N1CCN(c2ccc([N+](=O)[O-])c(NCC3CCCO3)c2)CC1
5.35,O=C(Cc1ccccc1)N/N=C\c1ccc(Br)o1
6.4,O=C(Nc1ccnc(-c2cccnc2)n1)c1ccccc1Cl
6.9,CS(=O)(=O)Nc1cccc(-c2nccc(Nc3ccc(F)cc3)n2)c1
4.8,CC(=O)NCCNc1ccnc(-c2ccccc2C(F)(F)F)n1
5.0,Cc1ccc(S(=O)(=O)NCC(=O)OC(C)C(=O)Nc2ncc(Cl)cc2Cl)cc1
4.4,NC(=O)OCC(COC(N)=O)c1ccccc1
4.9,c1cncc(C2=NCCC2)c1
4.55,Cc1ccc(OCCNC(=O)c2cc(-n3cnnc3)ccc2Cl)cc1C
4.8,Cc1ccc(C)c(N2CCN(C(=O)c3ccc4nc(-c5ccco5)c(-c5ccco5)nc4c3)CC2)c1
6.9,c1ccc2[nH]c(-c3cscn3)nc2c1
5.1,O=C1OCCC1Sc1nc2cc(Cl)ccc2o1
4.75,CCn1c(S)nnc1-c1cccnc1
5.3,CCOC(=O)c1cncn1C(C)c1ccccc1
4.65,CCOC(=O)c1cnc2c(cnn2C)c1NCCCN(C)C
5.65,CCOC(=O)CSc1cc(C(F)(F)F)nc(-c2ccccn2)n1
5.7,NCCc1c[nH]c2ccc(O)cc12
5.7,O=c1c(-c2ccccc2)nc2cncnc2n1C1CC1
6.0,c1cncc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)c1
5.4,O=C(CSc1nnc(-c2cccs2)n1-c1ccccc1)N1CCCC1
5.95,N#Cc1c(-c2ccccc2)ccnc1Oc1ccccc1
5.65,Cc1cccnc1NC(=S)NC(=O)c1cccs1
5.5,O=C1c2ccccc2C(=O)N1CCSC(=S)N1CCOCC1
4.95,Cc1cccc(-n2cnc(C(=O)NC3CCCCCC3)c2)n1
5.4,O[C@@H](COc1cccc2ccccc12)CN1CCOCC1
5.0,CCC/C=C(\CCC)C(NC(=O)c1ccccc1)c1ccccc1
5.4,COCCn1c(=O)c(-c2ccccc2)nc2cnc(Nc3cccc(OC)c3)nc21
4.85,Cc1ccc(CSc2nnc3c(n2)OC2(Nc4ccccc4-3)C(=O)Nc3ccc(F)cc32)cc1
4.8,Cc1cc(C)n(C(=O)CCCCCCCCC(=O)n2nc(C)cc2C)n1
7.8,COc1c2occc2cc2ccc(=O)oc12
4.8,Cc1cccc(CNc2cc(-c3ccc(C(=O)N(C)C)cc3)ncn2)c1
4.5,CC(C)(C)NC[C@H](O)COc1cccc2[nH]c(O)nc12
6.15,COn1c(SC(C)C)nc2ccccc2c1=O
6.6,Cn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(Oc3cccc(Cl)c3)nc21
5.7,Cc1cnn(-c2cc(N/N=C/c3ccccc3)ncn2)c1
5.95,O=C(O/N=C\c1ccc(N2CCCCC2)c([N+](=O)[O-])c1)c1cccc(Cl)c1
4.85,CC(C)CNC(=O)CCCc1c[nH]c2ccccc12.O=C(O)C(=O)O
4.9,CC12CN3CC(C)(CN(C1)C31CCSCC1)C2=O
5.7,COc1ccccc1NC(=O)Nc1nnc(-c2ccco2)s1
4.9,C[C@@H](C(=O)NCc1nc2ccccc2[nH]1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1
4.8,c1ccc2c(NC3CCNCC3)nc(-c3ccoc3)nc2c1
6.2,O=c1cnc2cnc(Nc3ccccc3)nc2n1C1CC1
5.5,NCCSc1nc(-c2ccccc2)c(-c2ccccc2)o1
5.1,CCOc1c2ccc(C(=O)NCc3ccc(C)cc3)cc2nn1CC
5.45,O=C(Nc1ccc(Cl)cc1)N1CCc2[nH]c3ccccc3c2C1
5.7,Cn1c(SCC(=O)N/N=C/C=C\c2ccco2)nc2ccccc21
5.25,N#CCO/N=C(\c1ccccc1)c1ccncc1
4.8,CC(C(=O)c1c[nH]c2ccccc12)N1CCSCC1
5.15,COc1ccc(NC(=O)CCSc2cc(C)c3ccccc3n2)cc1
5.3,COc1cc2c(cc1OC)[C@@]13CCN4C=C5CCO[C@H]6CC(=O)N2[C@@H]1[C@@H]6[C@H]5C[C@H]43
5.1,Oc1c(/C=N/c2cccc(C(F)(F)F)c2)cnn1-c1cccc(Cl)n1
4.85,Brc1ccc(/N=C/C=C/C=C/Nc2ccc(Br)cc2)cc1.Cl
5.0,Cc1ccc(NC(=O)Cc2ncc(C(F)(F)F)cc2Cl)cc1Cl
5.95,COc1cc(/C=C(\C#N)c2nc3c(s2)CC(C)CC3)ccc1O
4.6,Cc1cc(C)cc(C(=O)OC2C[C@H]3CC[C@@H](C2)N3C)c1
5.2,O=C(c1cccc(F)c1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1
5.65,COC(=O)c1nn(-c2cccc(C(F)(F)F)c2)c(=O)cc1Sc1ccccn1
5.95,CCc1ccc(-c2ccc(C(=O)C(F)(F)F)[nH]2)cc1
4.4,C[C@]1(c2ccccc2)OC(C(=O)O)=CC1=O
5.8,CCOC(=O)c1c(-c2ccc(C)o2)csc1NC(=S)NC(=O)N(C)C
5.8,CN1CCC(n2[nH]c(-c3ccccc3)c(Cc3ccccc3)c2=O)CC1
5.35,CCOC(=O)n1c(=O)n(Cc2ccccc2Cl)c2ccccc21
6.1,O=C(O)/C=C\C(=O)Nc1ccc2c(c1)C(=O)c1cc(F)ccc1-2
6.35,Cc1ccccc1NC(=O)OCc1cn(-c2ccc(Cl)cc2)nn1
5.4,C/C(=N\OC(=O)c1cccc(C)c1)c1sc(-c2ccccc2)nc1C
5.6,CCC(C(=O)Nc1cccc(C(F)(F)F)c1)c1ccccc1
5.1,COc1ccc(C(=O)N2CCC3(CC2)CN(c2cccc(-c4ccccc4)c2)C3)cc1
5.45,CCOc1c(Cl)cc(C(=O)Nc2ccccc2-c2ccccc2)cc1Cl
4.4,C[C@](N)(CCP(=O)(O)O)C(=O)O
5.2,Nc1c(C(=O)NCC2CCCO2)c2nc3ccccc3nc2n1-c1ccccc1
4.6,Nc1ccccc1Nc1ccccc1
4.85,c1ccc(-c2ccc(C3=Nn4c(Cn5nnc6ccccc65)nnc4SC3)cc2)cc1
6.9,Cc1cccc(CNc2ccnc(-c3cccnc3)n2)c1
